datetime,ORO_cdf_inf,SHA_cdf_inf,FOL_cdf_inf,ORO_cdf_snow,SHA_cdf_snow,FOL_cdf_snow,cdf_year,cdf_month,cdf_day,WY,DOWY,SHA_octmar_flow_to_date,SHA_aprjul_flow_to_date,SHA_aprjul_slope,SHA_aprjul_intercept,SHA_aprjul_mean,SHA_aprjul_std,SHA_octmar_mean,SHA_octmar_std,SHA_octmar_intercept,SHA_octmar_slope,ORO_octmar_flow_to_date,ORO_aprjul_flow_to_date,ORO_aprjul_slope,ORO_aprjul_intercept,ORO_aprjul_mean,ORO_aprjul_std,ORO_octmar_mean,ORO_octmar_std,ORO_octmar_intercept,ORO_octmar_slope,FOL_octmar_flow_to_date,FOL_aprjul_flow_to_date,FOL_aprjul_slope,FOL_aprjul_intercept,FOL_aprjul_mean,FOL_aprjul_std,FOL_octmar_mean,FOL_octmar_std,FOL_octmar_intercept,FOL_octmar_slope
2003-02-09,6961.0,9802.0,2977.0,105.76,85.07,54.96,2003,2,9,2003,131,2.75030082181,0.0,0.0,0.0,0.0,0.0,2.11274796338,0.951400894494,0.0663412948369,0.0347871566139,1.61628297248,0.0,0.0,0.0,0.0,0.0,1.27744660942,0.892953785294,-0.718021067166,0.0250364502567,0.660489916243,0.0,0.0,0.0,0.0,0.0,0.784050544134,0.681227979642,-0.802356119132,0.0228199207875
2003-02-10,6317.0,7462.0,3914.0,105.76,85.07,54.96,2003,2,10,2003,132,2.76510148295,0.0,0.0,0.0,0.0,0.0,2.13649903772,0.958742788039,0.018937312388,0.0357059922829,1.62881255924,0.0,0.0,0.0,0.0,0.0,1.29516208046,0.897020449169,-0.84326968847,0.0264472462812,0.668253222015,0.0,0.0,0.0,0.0,0.0,0.796508825105,0.683057614229,-0.850783222169,0.0234101745472
2003-02-11,6321.0,6542.0,3690.0,105.76,85.07,54.96,2003,2,11,2003,133,2.77807735069,0.0,0.0,0.0,0.0,0.0,2.15973807901,0.96443809644,0.00881010664417,0.035955767949,1.64135007988,0.0,0.0,0.0,0.0,0.0,1.31035477465,0.901585096851,-0.870550501442,0.02675973811,0.675572230267,0.0,0.0,0.0,0.0,0.0,0.807908130871,0.684928945279,-0.872130881358,0.0236833693354
2003-02-12,5479.0,6690.0,3257.0,106.17,85.07,55.14,2003,2,12,2003,134,2.79134677216,0.0,0.0,0.0,0.0,0.0,2.18237593021,0.971028017635,-0.00777345970649,0.0363311280115,1.65221751788,0.0,0.0,0.0,0.0,0.0,1.32341960108,0.906202388165,-0.888563843758,0.0269699809774,0.682032395546,0.0,0.0,0.0,0.0,0.0,0.817967106061,0.687470636537,-0.880785238139,0.0238421381642
2003-02-13,7950.0,7288.0,3501.0,108.04,85.59,57.4,2003,2,13,2003,135,2.80580230932,0.0,0.0,0.0,0.0,0.0,2.20707897149,0.978201077309,-0.0312393444652,0.036756711349,1.66798611289,0.0,0.0,0.0,0.0,0.0,1.33648174982,0.910504820185,-0.897314244006,0.0270134474172,0.688976527765,0.0,0.0,0.0,0.0,0.0,0.827488064722,0.689974637247,-0.90923621687,0.0241448123731
2003-02-14,8182.0,6671.0,3480.0,108.34,85.73,57.85,2003,2,14,2003,136,2.81903404484,0.0,0.0,0.0,0.0,0.0,2.23459695491,0.987456735369,-0.0269992345943,0.0367064773588,1.6842148732,0.0,0.0,0.0,0.0,0.0,1.35299890681,0.914444305389,-0.866464957578,0.0265942600563,0.695879007093,0.0,0.0,0.0,0.0,0.0,0.83989378371,0.69250464406,-0.9009281846,0.0239957816079
2003-02-15,5712.0,9737.0,2676.0,109.2,86.56,57.95,2003,2,15,2003,137,2.83834710266,0.0,0.0,0.0,0.0,0.0,2.25921867388,0.994255830151,-0.0500883738674,0.0371128029016,1.69554445995,0.0,0.0,0.0,0.0,0.0,1.36705279109,0.918646339065,-0.859138484493,0.0265062214684,0.701186775679,0.0,0.0,0.0,0.0,0.0,0.849991833279,0.695775268616,-0.906677723356,0.0240915232716
2003-02-16,9154.0,12611.0,4016.0,112.46,90.34,59.6,2003,2,16,2003,138,2.86336065634,0.0,0.0,0.0,0.0,0.0,2.2855183102,1.00028291593,-0.0571741755456,0.0371099025915,1.71370115414,0.0,0.0,0.0,0.0,0.0,1.38152112164,0.923185495275,-0.848259920584,0.0262304036964,0.7091523955,0.0,0.0,0.0,0.0,0.0,0.8593801969,0.699012607765,-0.920444347188,0.0241376325712
2003-02-17,6296.0,11945.0,3550.0,112.49,90.38,59.6,2003,2,17,2003,139,2.88705321828,0.0,0.0,0.0,0.0,0.0,2.31766264073,1.00602759657,-0.0541748375353,0.0371316130073,1.726189088,0.0,0.0,0.0,0.0,0.0,1.39918293979,0.927467170003,-0.828717964665,0.025892426645,0.716193717802,0.0,0.0,0.0,0.0,0.0,0.870338973741,0.702518947966,-0.911677342026,0.0239164718262
2003-02-18,6549.0,10556.0,3847.0,112.49,90.38,59.6,2003,2,18,2003,140,2.9079907389,0.0,0.0,0.0,0.0,0.0,2.34634898778,1.01178071103,-0.0604147186375,0.0374226627031,1.73917884005,0.0,0.0,0.0,0.0,0.0,1.41706512158,0.931727902305,-0.823086661685,0.0257713840052,0.723824131012,0.0,0.0,0.0,0.0,0.0,0.880492461327,0.705663482195,-0.906067929579,0.0237664592419
2003-02-19,7641.0,8829.0,3698.0,113.1,90.71,59.78,2003,2,19,2003,141,2.92550280499,0.0,0.0,0.0,0.0,0.0,2.37321520262,1.02132490091,-0.0368855017617,0.037125879267,1.7543345425,0.0,0.0,0.0,0.0,0.0,1.43296323726,0.937873777687,-0.814306594253,0.0255954741372,0.731159007033,0.0,0.0,0.0,0.0,0.0,0.890268097674,0.709189193464,-0.905949561801,0.0237071239389
2003-02-20,6073.0,9773.0,3013.0,113.27,90.73,60.23,2003,2,20,2003,142,2.94488726777,0.0,0.0,0.0,0.0,0.0,2.39980541745,1.02834866186,-0.0269020610794,0.0370704756733,1.76638016231,0.0,0.0,0.0,0.0,0.0,1.44788320417,0.942259129861,-0.830883586618,0.0257900121753,0.73713520537,0.0,0.0,0.0,0.0,0.0,0.900256758815,0.712071427671,-0.909880876778,0.0236738441646
2003-02-21,6715.0,8843.0,2278.0,113.27,90.73,60.23,2003,2,21,2003,143,2.96242710245,0.0,0.0,0.0,0.0,0.0,2.42826445872,1.03595618732,-0.0181805439189,0.0369185555585,1.77969917056,0.0,0.0,0.0,0.0,0.0,1.46280317109,0.947432215593,-0.83074058981,0.0257533715208,0.74165355247,0.0,0.0,0.0,0.0,0.0,0.909709287724,0.715340580612,-0.90829479523,0.0236075300184
2003-02-22,5484.0,7365.0,2382.0,113.27,90.73,60.23,2003,2,22,2003,144,2.97703536689,0.0,0.0,0.0,0.0,0.0,2.45691936776,1.03964010446,-0.0431897129722,0.0372827862557,1.79057652591,0.0,0.0,0.0,0.0,0.0,1.47704826198,0.951187846828,-0.870619154312,0.0260851935143,0.746378180561,0.0,0.0,0.0,0.0,0.0,0.91904895713,0.718303053852,-0.920848666912,0.0236776777088
2003-02-23,5698.0,7501.0,2778.0,113.27,90.73,60.23,2003,2,23,2003,145,2.99191338339,0.0,0.0,0.0,0.0,0.0,2.48659388011,1.04099982482,-0.0185714781483,0.0370225129054,1.80187834407,0.0,0.0,0.0,0.0,0.0,1.49352426195,0.952324314791,-0.863366857692,0.0259355281391,0.751888263197,0.0,0.0,0.0,0.0,0.0,0.929862444715,0.720380809731,-0.93450707007,0.0237671878279
2003-02-24,5111.0,8929.0,2675.0,113.27,90.73,60.26,2003,2,24,2003,146,3.00962379658,0.0,0.0,0.0,0.0,0.0,2.51508654122,1.04226384171,0.0073167136694,0.036712412475,1.81201586472,0.0,0.0,0.0,0.0,0.0,1.50936912143,0.953569610216,-0.863886894484,0.0258637316468,0.757194048312,0.0,0.0,0.0,0.0,0.0,0.940481452962,0.721867809439,-0.942721354576,0.0238152500779
2003-02-25,6294.0,7749.0,3356.0,113.31,90.73,60.57,2003,2,25,2003,147,3.02499371391,0.0,0.0,0.0,0.0,0.0,2.54239893787,1.04665624848,-0.00891569950298,0.0369970220036,1.82449983164,0.0,0.0,0.0,0.0,0.0,1.52503596437,0.956088831072,-0.864815136534,0.0258346920011,0.763850577226,0.0,0.0,0.0,0.0,0.0,0.951201915754,0.723897103724,-0.952720161921,0.0238648033351
2003-02-26,5809.0,8138.0,2613.0,113.41,90.73,60.97,2003,2,26,2003,148,3.04113520149,0.0,0.0,0.0,0.0,0.0,2.57160257418,1.05189081487,0.0113704141765,0.0367772828937,1.83602181509,0.0,0.0,0.0,0.0,0.0,1.54004231146,0.95892244875,-0.86749436506,0.0256799803365,0.769033387135,0.0,0.0,0.0,0.0,0.0,0.961623370281,0.725385008466,-0.974678270121,0.0240089975127
2003-02-27,4759.0,7524.0,2824.0,113.59,90.73,61.6,2003,2,27,2003,149,3.05605883783,0.0,0.0,0.0,0.0,0.0,2.60336835925,1.05881608557,-0.0363466625302,0.0372906942862,1.84546115392,0.0,0.0,0.0,0.0,0.0,1.5584984106,0.964563187924,-0.889427700923,0.0257657447506,0.774634709439,0.0,0.0,0.0,0.0,0.0,0.973899965302,0.727336658791,-1.01582045758,0.0243428098838
2003-02-28,4351.0,6813.0,2359.0,113.65,90.73,61.65,2003,2,28,2003,150,3.06957222624,0.0,0.0,0.0,0.0,0.0,2.63267533441,1.06694696959,-0.0861993915047,0.0380725459778,1.85409123655,0.0,0.0,0.0,0.0,0.0,1.57772419569,0.974492415768,-0.931954145644,0.0261492924338,0.779313717696,0.0,0.0,0.0,0.0,0.0,0.986831006603,0.732522631312,-1.03148882852,0.0244575161635
2003-03-01,4416.0,6475.0,2201.0,113.65,90.75,61.65,2003,3,1,2003,151,3.08241520142,0.0,0.0,0.0,0.0,0.0,2.66112475585,1.07347898278,-0.115180415971,0.0385496212363,1.8628502448,0.0,0.0,0.0,0.0,0.0,1.59542191467,0.981870073756,-0.989150807677,0.0267540264204,0.783679337523,0.0,0.0,0.0,0.0,0.0,0.99791722146,0.73605586359,-1.06453726696,0.0248588826625
2003-03-02,5691.0,6484.0,2021.0,113.65,90.75,61.65,2003,3,2,2003,152,3.09527602785,0.0,0.0,0.0,0.0,0.0,2.69281477232,1.07610713869,-0.113090154032,0.038485028273,1.87413817866,0.0,0.0,0.0,0.0,0.0,1.61399275761,0.98393831776,-1.00685417631,0.0268260039502,0.787687932558,0.0,0.0,0.0,0.0,0.0,1.0089787421,0.739013218266,-1.08493954929,0.0249893282978
2003-03-03,4216.0,5953.0,2117.0,113.65,90.75,61.65,2003,3,3,2003,153,3.10708363113,0.0,0.0,0.0,0.0,0.0,2.72277113591,1.07861345616,-0.118426217969,0.0386586391346,1.8825004927,0.0,0.0,0.0,0.0,0.0,1.63298369973,0.987539876273,-1.03351285044,0.0270515318924,0.791886940815,0.0,0.0,0.0,0.0,0.0,1.02158737018,0.742101051741,-1.08969825214,0.0248945939973
2003-03-04,4217.0,5986.0,3237.0,113.83,90.77,61.65,2003,3,4,2003,154,3.11895668896,0.0,0.0,0.0,0.0,0.0,2.75048121851,1.08089469567,-0.132284989483,0.0391079756351,1.8908647902,0.0,0.0,0.0,0.0,0.0,1.65008171623,0.991583125003,-1.05753568093,0.0273506376201,0.798307436672,0.0,0.0,0.0,0.0,0.0,1.03374376685,0.744667978773,-1.10658808487,0.0250974056557
2003-03-05,3949.0,5932.0,2621.0,113.83,90.77,61.65,2003,3,5,2003,155,3.13072263936,0.0,0.0,0.0,0.0,0.0,2.77799731764,1.08442923884,-0.145768206682,0.0394844665904,1.89869751746,0.0,0.0,0.0,0.0,0.0,1.66524684017,0.995601430126,-1.08580620358,0.027630307822,0.803506114349,0.0,0.0,0.0,0.0,0.0,1.04397609742,0.74696423034,-1.11500099205,0.025210650585
2003-03-06,3679.0,6025.0,2244.0,113.83,90.77,61.65,2003,3,6,2003,156,3.14267305256,0.0,0.0,0.0,0.0,0.0,2.80685344982,1.0876235907,-0.146755358661,0.0394048309794,1.90599470753,0.0,0.0,0.0,0.0,0.0,1.68499279055,0.999058364953,-1.06516143968,0.027281787504,0.807957023433,0.0,0.0,0.0,0.0,0.0,1.05507460979,0.749870996439,-1.11119445902,0.0250031055957
2003-03-07,3554.0,5886.0,3176.0,113.83,90.77,61.65,2003,3,7,2003,157,3.15434776328,0.0,0.0,0.0,0.0,0.0,2.83511206134,1.09104092949,-0.130697433636,0.0394106558452,1.91304396372,0.0,0.0,0.0,0.0,0.0,1.70442773267,0.999895229558,-1.04294169033,0.0270738139973,0.814256527554,0.0,0.0,0.0,0.0,0.0,1.06864879159,0.752620286842,-1.09475180046,0.0247710061378
2003-03-08,3320.0,5749.0,2586.0,113.83,90.77,61.65,2003,3,8,2003,158,3.16575073847,0.0,0.0,0.0,0.0,0.0,2.86121553237,1.09521393681,-0.128659464186,0.0396309133592,1.91962908768,0.0,0.0,0.0,0.0,0.0,1.72013186487,1.0015353943,-1.03401308372,0.0270182412442,0.819385783744,0.0,0.0,0.0,0.0,0.0,1.08068905603,0.755366003076,-1.0884433916,0.0247369360417
2003-03-09,2651.0,6062.0,1660.0,113.83,90.84,61.65,2003,3,9,2003,159,3.1777745401,0.0,0.0,0.0,0.0,0.0,2.8851935158,1.09881169044,-0.148895921644,0.0400619190262,1.92488726949,0.0,0.0,0.0,0.0,0.0,1.73499044336,1.00301406228,-1.03871519324,0.0271184837517,0.822678345722,0.0,0.0,0.0,0.0,0.0,1.09117656015,0.758554954742,-1.08373977589,0.0247252137084
2003-03-10,3935.0,5797.0,2351.0,113.99,91.09,61.66,2003,3,10,2003,160,3.1892727219,0.0,0.0,0.0,0.0,0.0,2.90859946618,1.10207465937,-0.137335850789,0.0400525364335,1.93269222815,0.0,0.0,0.0,0.0,0.0,1.7497614516,1.00591291908,-1.03864307559,0.0271274604013,0.82734148621,0.0,0.0,0.0,0.0,0.0,1.10109084112,0.761469639594,-1.08176414743,0.0247097010251
2003-03-11,3718.0,5884.0,2425.0,114.09,91.1,61.66,2003,3,11,2003,161,3.20094346568,0.0,0.0,0.0,0.0,0.0,2.93260144961,1.105473716,-0.120616939825,0.0400506124489,1.94006677359,0.0,0.0,0.0,0.0,0.0,1.76447255901,1.00876254597,-1.02705573432,0.0270851238862,0.832151403557,0.0,0.0,0.0,0.0,0.0,1.11066793201,0.764357549732,-1.08092385486,0.02476528809
2003-03-12,3693.0,7115.0,2321.0,114.21,91.1,61.66,2003,3,12,2003,162,3.21505586235,0.0,0.0,0.0,0.0,0.0,2.95791589585,1.10852052178,-0.0936781949553,0.0398375228887,1.94739173226,0.0,0.0,0.0,0.0,0.0,1.77990247634,1.00962747357,-1.0139907283,0.0269973977982,0.836755039913,0.0,0.0,0.0,0.0,0.0,1.1200073039,0.767069776239,-1.08151104342,0.0248090552276
2003-03-13,4243.0,9796.0,3207.0,114.53,91.1,61.66,2003,3,13,2003,163,3.23448594497,0.0,0.0,0.0,0.0,0.0,2.98375397845,1.11262459002,-0.0587569080268,0.0394869746853,1.95580760001,0.0,0.0,0.0,0.0,0.0,1.79553917053,1.01247005288,-0.992210840233,0.0268365118143,0.843116031638,0.0,0.0,0.0,0.0,0.0,1.12978641132,0.76964103591,-1.06696197073,0.0246559708859
2003-03-14,10286.0,15084.0,3643.0,120.58,96.54,63.69,2003,3,14,2003,164,3.2644046226,0.0,0.0,0.0,0.0,0.0,3.01247890402,1.11629361504,-0.0415635252439,0.0392684195679,1.97620958345,0.0,0.0,0.0,0.0,0.0,1.81428902174,1.01372657506,-0.996240951842,0.0267131442245,0.85034181675,0.0,0.0,0.0,0.0,0.0,1.14121011378,0.77270290053,-1.06420121372,0.0245085189003
2003-03-15,25477.0,38496.0,6471.0,126.56,102.42,66.65,2003,3,15,2003,165,3.34076032495,0.0,0.0,0.0,0.0,0.0,3.04346250727,1.12029769566,-0.0121148500682,0.0389493608329,2.02674247593,0.0,0.0,0.0,0.0,0.0,1.83685665806,1.01376122494,-1.00998484323,0.0267577895284,0.863176858051,0.0,0.0,0.0,0.0,0.0,1.15469414682,0.775400435003,-1.09598015779,0.0247785658566
2003-03-16,17416.0,23843.0,5306.0,127.25,102.91,67.36,2003,3,16,2003,166,3.3880522257,0.0,0.0,0.0,0.0,0.0,3.0755074659,1.12252957411,-0.0175761720488,0.0391827164675,2.0612866081,0.0,0.0,0.0,0.0,0.0,1.85821566629,1.01502494076,-0.978109789914,0.0264432128752,0.873701155553,0.0,0.0,0.0,0.0,0.0,1.1692546096,0.78019441661,-1.10706812075,0.0248892686299
2003-03-17,11899.0,18323.0,4048.0,127.27,103.2,67.55,2003,3,17,2003,167,3.42439536613,0.0,0.0,0.0,0.0,0.0,3.10571890386,1.12362282263,-0.040896668782,0.0396613884145,2.08488793037,0.0,0.0,0.0,0.0,0.0,1.88033394725,1.0178343831,-1.01032511892,0.0267960034499,0.881730246449,0.0,0.0,0.0,0.0,0.0,1.18272852693,0.782735834531,-1.14096475263,0.0252532810185
2003-03-18,9769.0,15110.0,3534.0,127.27,103.2,67.59,2003,3,18,2003,168,3.45436561402,0.0,0.0,0.0,0.0,0.0,3.13231348233,1.12580206184,-0.038067314395,0.0398514335582,2.10426445927,0.0,0.0,0.0,0.0,0.0,1.90006164969,1.02049213182,-1.00625209183,0.026873113066,0.888739833214,0.0,0.0,0.0,0.0,0.0,1.19577986575,0.784218693295,-1.14940564722,0.0254021014701
2003-03-19,8289.0,14394.0,3367.0,127.73,103.2,67.78,2003,3,19,2003,169,3.48291569661,0.0,0.0,0.0,0.0,0.0,3.15764181286,1.12889654016,-0.0337164733205,0.0399829397653,2.12070545097,0.0,0.0,0.0,0.0,0.0,1.91732855875,1.02435949015,-0.97825158847,0.0266392521089,0.89541818031,0.0,0.0,0.0,0.0,0.0,1.20678049384,0.787307080261,-1.14940745391,0.025405013184
2003-03-20,7578.0,13216.0,4248.0,127.94,103.41,68.81,2003,3,20,2003,170,3.50912925029,0.0,0.0,0.0,0.0,0.0,3.18284042439,1.13209769807,-0.029559204895,0.0400261611599,2.13573619475,0.0,0.0,0.0,0.0,0.0,1.93470931906,1.02817621683,-0.990364688257,0.0267503818789,0.90384396542,0.0,0.0,0.0,0.0,0.0,1.21785401448,0.790853309531,-1.16033579373,0.0254648714352
2003-03-21,6794.0,11750.0,3636.0,127.94,103.41,68.86,2003,3,21,2003,171,3.53243503537,0.0,0.0,0.0,0.0,0.0,3.20666498634,1.1366621913,-0.0202450513608,0.0400913172942,2.14921189721,0.0,0.0,0.0,0.0,0.0,1.95155345126,1.03196487268,-0.958679380551,0.0264778443829,0.911055866234,0.0,0.0,0.0,0.0,0.0,1.22868753512,0.794112238127,-1.12859907006,0.0250936677881
2003-03-22,6985.0,12122.0,3034.0,128.28,103.67,69.16,2003,3,22,2003,172,3.5564786717,0.0,0.0,0.0,0.0,0.0,3.23324627555,1.14420322696,0.0304534037488,0.0394284520198,2.16306644264,0.0,0.0,0.0,0.0,0.0,1.97039285619,1.0366377154,-0.940629351343,0.0263038629384,0.917073717464,0.0,0.0,0.0,0.0,0.0,1.24004508882,0.797220447523,-1.11203326138,0.0248726098472
2003-03-23,9590.0,12695.0,4724.0,129.01,104.03,70.71,2003,3,23,2003,173,3.58165883694,0.0,0.0,0.0,0.0,0.0,3.26247500277,1.15714906512,0.0412956590204,0.0393729446016,2.18208793021,0.0,0.0,0.0,0.0,0.0,1.99023331896,1.04172202643,-0.910870574821,0.0260498250727,0.926443634804,0.0,0.0,0.0,0.0,0.0,1.25314155161,0.800202944522,-1.0994541537,0.0246617541401
2003-03-24,5630.0,10577.0,5494.0,129.14,104.03,71.18,2003,3,24,2003,174,3.60263801046,0.0,0.0,0.0,0.0,0.0,3.29188164735,1.17102888883,0.0998816483987,0.0386335441187,2.19325487234,0.0,0.0,0.0,0.0,0.0,2.0107519305,1.04947301422,-0.868497446149,0.0256867132655,0.937340824868,0.0,0.0,0.0,0.0,0.0,1.26735917142,0.805260540236,-1.06841674801,0.0243231448119
2003-03-25,3713.0,10907.0,5424.0,129.22,104.25,71.29,2003,3,25,2003,175,3.62427172943,0.0,0.0,0.0,0.0,0.0,3.31950237458,1.18244056179,0.0660996392382,0.0391558727783,2.20061950043,0.0,0.0,0.0,0.0,0.0,2.03166654203,1.05978043475,-0.836515753861,0.0254540010818,0.948099171957,0.0,0.0,0.0,0.0,0.0,1.28142684082,0.81188243832,-1.0428531311,0.0240399649571
2003-03-26,10136.0,12462.0,5533.0,130.61,104.77,72.51,2003,3,26,2003,176,3.64898974592,0.0,0.0,0.0,0.0,0.0,3.3465696142,1.19130708203,0.05576716672,0.039427806569,2.2207239632,0.0,0.0,0.0,0.0,0.0,2.05151384778,1.0681814302,-0.840613904998,0.0255366499442,0.959073717393,0.0,0.0,0.0,0.0,0.0,1.2940695846,0.81759332187,-1.05353036691,0.0241377355347
2003-03-27,9990.0,11702.0,6297.0,130.63,104.77,72.8,2003,3,27,2003,177,3.67220032439,0.0,0.0,0.0,0.0,0.0,3.37125351498,1.19897785596,0.0336494088866,0.0397648627318,2.2405388392,0.0,0.0,0.0,0.0,0.0,2.06950045932,1.07548870883,-0.846128829352,0.0256258232215,0.971563634728,0.0,0.0,0.0,0.0,0.0,1.30553751846,0.822615912667,-1.07952245143,0.024396345958
2003-03-28,8720.0,9379.0,5771.0,130.63,104.77,72.8,2003,3,28,2003,178,3.69080329957,0.0,0.0,0.0,0.0,0.0,3.39625923395,1.2037647698,0.0250667842007,0.0399598462594,2.25783470694,0.0,0.0,0.0,0.0,0.0,2.08740207913,1.08269301472,-0.861652845677,0.0258247289707,0.983010246278,0.0,0.0,0.0,0.0,0.0,1.31728502258,0.827203900879,-1.07487979855,0.0243915514499
2003-03-29,8166.0,10054.0,4172.0,130.63,104.77,72.8,2003,3,29,2003,179,3.71074511772,0.0,0.0,0.0,0.0,0.0,3.42308349837,1.20567224996,-0.0129398719238,0.0404878704573,2.27403173171,0.0,0.0,0.0,0.0,0.0,2.106101451,1.08700627837,-0.919505948513,0.0263415830465,0.991285287587,0.0,0.0,0.0,0.0,0.0,1.32871913826,0.831309705288,-1.10192482908,0.024662442024
2003-03-30,7326.0,10123.0,3308.0,130.63,104.77,72.8,2003,3,30,2003,180,3.73082379537,0.0,0.0,0.0,0.0,0.0,3.44746313469,1.20951986609,-0.0144900520332,0.0407101822308,2.28856264077,0.0,0.0,0.0,0.0,0.0,2.12425814518,1.09038596095,-0.948650798903,0.0266588206969,0.99784660989,0.0,0.0,0.0,0.0,0.0,1.33992198121,0.834752085249,-1.13049796081,0.0249566357913
2003-03-31,7480.0,10113.0,3993.0,130.63,104.77,72.8,2003,3,31,2003,181,3.75088263831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30339900439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00576660988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-01,5913.0,9519.0,4442.0,130.84,104.86,73.42,2003,4,1,2003,182,3.75088263831,0.0188806611252,0.000230855727439,-0.00190004295279,0.0179101487302,0.0157344840342,0.0,0.0,0.0,0.0,2.30339900439,0.0117282644431,0.00018813285086,-0.00929947185125,0.0125459503921,0.0108948228712,0.0,0.0,0.0,0.0,1.00576660988,0.00881057849756,0.00018862133787,-0.00985591813906,0.00899404957163,0.00874965541896,0.0,0.0,0.0,0.0
2003-04-02,6621.0,10055.0,4768.0,131.81,105.02,75.12,2003,4,2,2003,183,3.75088263831,0.0388244627445,0.000463223578765,0.00217929901279,0.0420188429044,0.0265442776073,0.0,0.0,0.0,0.0,2.30339900439,0.0248608264044,0.000382870647122,-0.0158984429885,0.0286621487121,0.0183872249174,0.0,0.0,0.0,0.0,1.00576660988,0.0182677685643,0.000348102822243,-0.0149213171182,0.019982082611,0.0148861069917,0.0,0.0,0.0,0.0
2003-04-03,6253.0,9340.0,4139.0,132.47,105.23,75.91,2003,4,3,2003,184,3.75088263831,0.0573500825481,0.000771718729854,-0.000903131007305,0.0656560660051,0.0409766721244,0.0,0.0,0.0,0.0,2.30339900439,0.0372634710116,0.00074340393085,-0.0397385823907,0.0472240660362,0.0344374417827,0.0,0.0,0.0,0.0,1.00576660988,0.0264773553273,0.000629905455694,-0.0306835378754,0.0327740825894,0.0268408493968,0.0,0.0,0.0,0.0
2003-04-04,6668.0,12001.0,4227.0,134.73,106.35,76.89,2003,4,4,2003,185,3.75088263831,0.0811537188716,0.00105754092859,-0.0027157179696,0.0887129254704,0.0538000156471,0.0,0.0,0.0,0.0,2.30339900439,0.0504892561133,0.00108110192444,-0.0624398659275,0.064666908982,0.0514203963011,0.0,0.0,0.0,0.0,1.00576660988,0.0348614875446,0.00103067961673,-0.0570743957605,0.0472417189287,0.0466747712976,0.0,0.0,0.0,0.0
2003-04-05,5371.0,8661.0,3717.0,134.85,106.5,77.61,2003,4,5,2003,186,3.75088263831,0.0983325618179,0.00132942601867,-0.00508996920698,0.110116760145,0.0648151457401,0.0,0.0,0.0,0.0,2.30339900439,0.0611424792359,0.00136774997338,-0.0800444034623,0.0812393056483,0.0655527319809,0.0,0.0,0.0,0.0,1.00576660988,0.0422340495157,0.00135615973432,-0.0776753711345,0.0603179503116,0.062031227425,0.0,0.0,0.0,0.0
2003-04-06,5398.0,9813.0,3444.0,134.85,106.51,77.69,2003,4,6,2003,187,3.75088263831,0.117796363438,0.00159700149005,-0.00729113658268,0.131390875812,0.0752044331104,0.0,0.0,0.0,0.0,2.30339900439,0.0718492560774,0.00163560115376,-0.0965092338652,0.096651173391,0.0774008536803,0.0,0.0,0.0,0.0,1.00576660988,0.0490651238843,0.00157811256227,-0.0891333819651,0.0718191073171,0.0714715809059,0.0,0.0,0.0,0.0
2003-04-07,5031.0,9217.0,4423.0,135.06,106.51,77.78,2003,4,7,2003,188,3.75088263831,0.1360780163,0.00183369390271,-0.00755481430936,0.152069156769,0.0848590616281,0.0,0.0,0.0,0.0,2.30339900439,0.0818280990358,0.00187596228746,-0.110148927876,0.11215447915,0.0874602947155,0.0,0.0,0.0,0.0,1.00576660988,0.0578380164315,0.00178285163504,-0.0996756276976,0.0828233056456,0.079239417456,0.0,0.0,0.0,0.0
2003-04-08,5511.0,8216.0,4083.0,135.06,106.51,77.78,2003,4,8,2003,189,3.75088263831,0.152374214619,0.00212065128645,-0.0126601520024,0.172609487313,0.0956845282617,0.0,0.0,0.0,0.0,2.30339900439,0.0927590081083,0.0021049237743,-0.122765023371,0.127458842761,0.0971438349322,0.0,0.0,0.0,0.0,1.00576660988,0.0659365288146,0.00196834603929,-0.108884641543,0.0937034378587,0.0867433576825,0.0,0.0,0.0,0.0
2003-04-09,5688.0,7405.0,4543.0,135.06,106.51,77.78,2003,4,9,2003,190,3.75088263831,0.1670618179,0.00237529123419,-0.0145441205248,0.193363933559,0.106028935871,0.0,0.0,0.0,0.0,2.30339900439,0.10404099156,0.00229525272083,-0.131283197906,0.14211123943,0.105392300071,0.0,0.0,0.0,0.0,1.00576660988,0.0749474378903,0.00211869167432,-0.114394283849,0.104240925444,0.0930122361361,0.0,0.0,0.0,0.0
2003-04-10,5404.0,8205.0,4491.0,135.06,106.51,77.78,2003,4,10,2003,191,3.75088263831,0.183336198038,0.00262638494773,-0.0165692632307,0.214098247573,0.116558624479,0.0,0.0,0.0,0.0,2.30339900439,0.114759669228,0.00248499160376,-0.140334027088,0.156118016266,0.113315844259,0.0,0.0,0.0,0.0,1.00576660988,0.0838552064704,0.00228050183742,-0.121486740505,0.114282941956,0.0994865682444,0.0,0.0,0.0,0.0
